order_id,order_date,cost,price,order_qty,sales,year,month,quarter,dayofweek,dayofyear,dayofmonth,weekofyear,BrandNameEn,CategoryNameEn,ChannelNameEn
1858,2014-07-03,313.67,769.80,40,12546.80,2014,7,3,3,184,3,27,6,2,1
1859,2015-09-11,88.00,875.58,6,528.00,2015,9,3,4,254,11,37,5,4,3
1860,2015-05-11,272.55,915.46,16,4360.80,2015,5,2,0,131,11,20,0,5,3
1861,2014-09-03,203.92,240.71,2,407.84,2014,9,3,2,246,3,36,12,2,1
1862,2015-01-15,149.69,45.60,2,299.38,2015,1,1,3,15,15,3,2,3,1
1863,2014-12-02,33.24,648.30,38,1263.12,2014,12,4,1,336,2,49,11,1,0
1864,2015-04-14,270.05,670.00,48,12962.40,2015,4,2,1,104,14,16,12,1,3
1865,2014-12-11,273.42,13.56,25,6835.50,2014,12,4,3,345,11,50,10,4,3
1866,2014-10-08,185.47,816.25,33,6120.51,2014,10,4,2,281,8,41,0,4,2
1867,2014-07-29,370.73,406.53,40,14829.20,2014,7,3,1,210,29,31,5,4,1
1868,2015-04-13,420.16,7.96,24,10083.84,2015,4,2,0,103,13,16,11,5,3
1869,2014-08-22,376.66,45.32,1,376.66,2014,8,3,4,234,22,34,10,0,3
1870,2015-05-21,437.15,341.47,39,17048.85,2015,5,2,3,141,21,21,10,4,3
1871,2015-12-12,355.09,488.01,33,11717.97,2015,12,4,5,346,12,50,6,3,3
1872,2014-06-02,116.20,557.34,12,1394.40,2014,6,2,0,153,2,23,3,0,0
1873,2014-07-11,478.88,261.75,19,9098.72,2014,7,3,4,192,11,28,4,3,0
1874,2015-09-24,341.05,824.94,20,6821.00,2015,9,3,3,267,24,39,12,4,3
1875,2014-10-18,217.01,499.59,23,4991.23,2014,10,4,5,291,18,42,12,5,1
1876,2015-10-15,63.86,234.55,24,1532.64,2015,10,4,3,288,15,42,6,0,3
1877,2014-09-09,260.94,780.28,5,1304.70,2014,9,3,1,252,9,37,7,0,2
1878,2014-09-22,210.32,348.89,29,6099.28,2014,9,3,0,265,22,39,9,5,0
1879,2014-06-25,417.58,875.62,37,15450.46,2014,6,2,2,176,25,26,11,5,0
1880,2015-07-31,27.96,191.33,28,782.88,2015,7,3,4,212,31,31,5,2,1
1881,2015-12-11,487.06,661.66,48,23378.88,2015,12,4,4,345,11,50,11,5,0
1882,2014-08-15,439.49,367.79,17,7471.33,2014,8,3,4,227,15,33,10,5,1
1883,2015-10-24,24.92,532.11,29,722.68,2015,10,4,5,297,24,43,4,2,1
1884,2015-01-20,260.32,374.67,30,7809.60,2015,1,1,1,20,20,4,7,1,3
1885,2014-10-23,147.47,396.19,44,6488.68,2014,10,4,3,296,23,43,12,3,2
1886,2014-09-02,49.03,328.02,37,1814.11,2014,9,3,1,245,2,36,3,4,1
1887,2015-01-31,440.64,660.67,7,3084.48,2015,1,1,5,31,31,5,7,3,1
1888,2015-08-26,193.27,579.31,35,6764.45,2015,8,3,2,238,26,35,9,5,0
1889,2015-01-08,169.66,987.04,41,6956.06,2015,1,1,3,8,8,2,6,2,0
1890,2014-08-09,345.67,428.21,3,1037.01,2014,8,3,5,221,9,32,1,0,0
1891,2014-11-12,231.71,176.98,21,4865.91,2014,11,4,2,316,12,46,4,5,0
1892,2015-07-14,165.57,224.91,35,5794.95,2015,7,3,1,195,14,29,8,1,3
1893,2015-05-28,488.65,590.96,12,5863.80,2015,5,2,3,148,28,22,6,0,0
1894,2015-10-08,149.06,143.46,27,4024.62,2015,10,4,3,281,8,41,9,2,0
1895,2014-06-24,127.02,570.85,38,4826.76,2014,6,2,1,175,24,26,2,1,2
1896,2015-08-30,197.48,791.52,9,1777.32,2015,8,3,6,242,30,35,12,0,2
1897,2015-07-12,392.90,24.05,47,18466.30,2015,7,3,6,193,12,28,11,4,0
1898,2014-07-06,388.21,126.37,34,13199.14,2014,7,3,6,187,6,27,12,1,2
1899,2015-07-15,238.46,463.70,34,8107.64,2015,7,3,2,196,15,29,1,0,2
1900,2015-09-11,1.09,36.28,26,28.34,2015,9,3,4,254,11,37,0,5,2
1901,2015-11-07,167.81,983.88,2,335.62,2015,11,4,5,311,7,45,0,0,2
1902,2015-04-02,38.46,126.22,40,1538.40,2015,4,2,3,92,2,14,1,0,0
1903,2014-12-31,47.20,118.58,26,1227.20,2014,12,4,2,365,31,1,1,2,3
1904,2015-12-03,486.88,731.53,45,21909.60,2015,12,4,3,337,3,49,7,5,2
1905,2015-07-04,56.90,838.98,46,2617.40,2015,7,3,5,185,4,27,0,5,0
1906,2015-04-16,269.71,177.63,26,7012.46,2015,4,2,3,106,16,16,11,2,2
1907,2014-11-11,16.97,675.62,25,424.25,2014,11,4,1,315,11,46,12,5,0
1908,2014-06-07,445.61,400.33,44,19606.84,2014,6,2,5,158,7,23,9,0,1
1909,2014-10-31,486.61,268.86,17,8272.37,2014,10,4,4,304,31,44,3,1,1
1910,2014-06-01,88.62,441.22,45,3987.90,2014,6,2,6,152,1,22,6,4,3
1911,2015-02-16,491.12,740.98,20,9822.40,2015,2,1,0,47,16,8,0,3,3
1912,2014-07-07,45.46,662.03,28,1272.88,2014,7,3,0,188,7,28,0,5,1
1913,2015-10-24,275.60,364.90,28,7716.80,2015,10,4,5,297,24,43,12,1,0
1914,2015-04-21,430.98,398.37,24,10343.52,2015,4,2,1,111,21,17,1,3,1
1915,2015-11-18,489.07,623.39,6,2934.42,2015,11,4,2,322,18,47,11,3,2
1916,2014-12-03,20.94,539.65,37,774.78,2014,12,4,2,337,3,49,11,2,0
1917,2015-06-29,364.74,915.91,12,4376.88,2015,6,2,0,180,29,27,6,2,3
1918,2015-08-06,278.03,468.95,35,9731.05,2015,8,3,3,218,6,32,2,4,0
1919,2015-03-28,454.46,110.39,25,11361.50,2015,3,1,5,87,28,13,9,5,3
1920,2014-06-22,244.14,360.93,18,4394.52,2014,6,2,6,173,22,25,4,2,2
1921,2014-09-06,255.77,363.40,49,12532.73,2014,9,3,5,249,6,36,11,3,1
1922,2015-11-04,237.01,212.97,16,3792.16,2015,11,4,2,308,4,45,2,4,3
1923,2015-03-22,71.61,808.44,23,1647.03,2015,3,1,6,81,22,12,10,3,2
1924,2015-05-02,305.49,373.61,7,2138.43,2015,5,2,5,122,2,18,2,5,3
1925,2014-10-23,444.56,274.50,42,18671.52,2014,10,4,3,296,23,43,0,5,2
1926,2015-08-26,242.79,176.15,46,11168.34,2015,8,3,2,238,26,35,2,1,0
1927,2014-06-09,211.29,250.90,40,8451.60,2014,6,2,0,160,9,24,10,1,0
1928,2015-11-17,206.35,796.39,31,6396.85,2015,11,4,1,321,17,47,12,2,2
1929,2015-11-21,178.31,860.40,35,6240.85,2015,11,4,5,325,21,47,2,1,0
1930,2014-07-07,17.06,150.21,29,494.74,2014,7,3,0,188,7,28,11,2,1
1931,2015-11-14,248.30,90.39,1,248.30,2015,11,4,5,318,14,46,0,5,0
1932,2014-12-12,423.02,714.16,44,18612.88,2014,12,4,4,346,12,50,4,3,3
1933,2014-10-24,442.03,619.09,31,13702.93,2014,10,4,4,297,24,43,7,4,0
1934,2015-01-16,207.53,719.54,25,5188.25,2015,1,1,4,16,16,3,1,0,1
1935,2015-06-25,137.75,668.50,26,3581.50,2015,6,2,3,176,25,26,0,3,0
1936,2015-12-12,436.90,746.33,46,20097.40,2015,12,4,5,346,12,50,0,2,3
1937,2014-06-27,432.17,941.54,40,17286.80,2014,6,2,4,178,27,26,5,0,0
1938,2015-06-11,418.69,432.36,40,16747.60,2015,6,2,3,162,11,24,1,4,2
1939,2015-11-09,153.68,356.73,13,1997.84,2015,11,4,0,313,9,46,2,4,2
1940,2015-04-13,172.85,163.65,4,691.40,2015,4,2,0,103,13,16,11,0,3
1941,2015-06-05,20.72,95.46,36,745.92,2015,6,2,4,156,5,23,2,5,0
1942,2015-07-22,59.30,311.92,42,2490.60,2015,7,3,2,203,22,30,6,4,0
1943,2015-06-05,17.14,243.91,35,599.90,2015,6,2,4,156,5,23,1,0,1
1944,2015-10-19,403.40,812.32,24,9681.60,2015,10,4,0,292,19,43,0,4,1
1945,2015-11-27,190.88,98.83,44,8398.72,2015,11,4,4,331,27,48,5,2,1
1946,2015-10-15,29.27,274.52,36,1053.72,2015,10,4,3,288,15,42,4,5,2
1947,2015-06-03,59.33,258.99,50,2966.50,2015,6,2,2,154,3,23,0,3,3
1948,2014-10-12,161.92,333.31,30,4857.60,2014,10,4,6,285,12,41,7,3,1
1949,2014-06-05,401.79,798.99,2,803.58,2014,6,2,3,156,5,23,6,3,0
1950,2015-08-16,314.23,52.61,5,1571.15,2015,8,3,6,228,16,33,3,2,2
1951,2014-12-30,315.94,398.54,44,13901.36,2014,12,4,1,364,30,1,5,1,0
1952,2015-03-21,357.93,564.71,32,11453.76,2015,3,1,5,80,21,12,11,3,1
1953,2014-10-26,467.07,324.14,7,3269.49,2014,10,4,6,299,26,43,9,3,3
1954,2015-10-26,256.02,382.33,26,6656.52,2015,10,4,0,299,26,44,11,4,3
1955,2015-11-25,296.37,332.38,32,9483.84,2015,11,4,2,329,25,48,7,2,3
1956,2015-02-22,273.19,535.76,47,12839.93,2015,2,1,6,53,22,8,9,3,1
1957,2015-09-28,134.33,511.60,7,940.31,2015,9,3,0,271,28,40,6,3,2
1958,2015-05-31,207.69,147.09,50,10384.50,2015,5,2,6,151,31,22,1,4,1
1959,2014-09-02,119.23,941.28,8,953.84,2014,9,3,1,245,2,36,4,5,2
1960,2015-08-10,382.14,408.30,10,3821.40,2015,8,3,0,222,10,33,3,3,0
1961,2014-08-01,407.06,321.86,48,19538.88,2014,8,3,4,213,1,31,3,5,3
1962,2015-06-01,173.98,190.11,48,8351.04,2015,6,2,0,152,1,23,9,0,1
1963,2014-10-08,70.71,888.35,25,1767.75,2014,10,4,2,281,8,41,2,2,1
1964,2014-06-19,22.36,532.71,6,134.16,2014,6,2,3,170,19,25,9,0,0
1965,2015-02-04,286.89,993.87,49,14057.61,2015,2,1,2,35,4,6,8,3,3
1966,2015-09-01,5.89,343.92,33,194.37,2015,9,3,1,244,1,36,1,0,0
1967,2015-02-14,231.96,326.72,24,5567.04,2015,2,1,5,45,14,7,1,4,3
1968,2014-07-17,452.55,153.65,48,21722.40,2014,7,3,3,198,17,29,2,1,1
1969,2014-07-06,216.51,782.14,11,2381.61,2014,7,3,6,187,6,27,2,1,0
1970,2015-11-12,410.07,473.22,38,15582.66,2015,11,4,3,316,12,46,1,4,0
1971,2014-07-29,170.55,110.05,34,5798.70,2014,7,3,1,210,29,31,8,0,3
1972,2015-02-18,259.35,722.45,40,10374.00,2015,2,1,2,49,18,8,12,3,3
1973,2015-07-26,448.12,211.42,33,14787.96,2015,7,3,6,207,26,30,0,2,1
1974,2015-04-07,92.70,417.69,42,3893.40,2015,4,2,1,97,7,15,11,4,3
1975,2015-09-09,156.63,650.48,48,7518.24,2015,9,3,2,252,9,37,9,3,2
1976,2015-08-23,418.44,841.83,50,20922.00,2015,8,3,6,235,23,34,6,2,3
1977,2014-12-20,21.95,934.32,22,482.90,2014,12,4,5,354,20,51,10,4,2
1978,2015-08-08,251.22,476.90,26,6531.72,2015,8,3,5,220,8,32,9,3,2
1979,2015-03-24,258.69,107.01,41,10606.29,2015,3,1,1,83,24,13,0,1,0
1980,2015-11-02,275.48,253.92,28,7713.44,2015,11,4,0,306,2,45,10,5,1
1981,2014-08-16,318.93,896.28,39,12438.27,2014,8,3,5,228,16,33,8,5,3
1982,2015-07-20,350.07,126.19,23,8051.61,2015,7,3,0,201,20,30,2,1,1
1983,2015-12-31,99.14,95.17,3,297.42,2015,12,4,3,365,31,53,12,3,2
1984,2014-08-12,171.46,380.15,44,7544.24,2014,8,3,1,224,12,33,4,4,0
1985,2014-10-05,18.34,871.59,15,275.10,2014,10,4,6,278,5,40,5,4,3
1986,2014-11-25,259.68,943.53,19,4933.92,2014,11,4,1,329,25,48,9,4,1
1987,2015-09-15,8.73,282.15,23,200.79,2015,9,3,1,258,15,38,0,2,1
1988,2015-12-10,330.72,964.20,5,1653.60,2015,12,4,3,344,10,50,9,4,3
1989,2015-04-15,8.59,414.88,12,103.08,2015,4,2,2,105,15,16,3,5,0
1990,2014-10-31,458.54,10.44,5,2292.70,2014,10,4,4,304,31,44,9,4,3
1991,2015-12-10,81.83,848.07,3,245.49,2015,12,4,3,344,10,50,11,3,2
1992,2014-09-02,17.14,343.98,29,497.06,2014,9,3,1,245,2,36,12,1,3
1993,2014-07-08,467.00,172.41,34,15878.00,2014,7,3,1,189,8,28,8,2,2
1994,2015-04-09,162.67,193.14,21,3416.07,2015,4,2,3,99,9,15,6,4,1
1995,2015-04-17,296.21,999.14,8,2369.68,2015,4,2,4,107,17,16,7,4,1
1996,2015-11-13,172.82,832.33,17,2937.94,2015,11,4,4,317,13,46,7,5,3
1997,2014-10-17,118.74,677.25,17,2018.58,2014,10,4,4,290,17,42,4,2,3
1998,2015-02-22,248.54,364.87,37,9195.98,2015,2,1,6,53,22,8,7,1,2
1999,2015-03-21,2.51,890.71,33,82.83,2015,3,1,5,80,21,12,3,3,2
2000,2015-10-18,434.47,860.16,36,15640.92,2015,10,4,6,291,18,42,2,4,3
2001,2015-07-30,185.19,386.04,21,3888.99,2015,7,3,3,211,30,31,11,5,3
2002,2015-06-23,475.24,40.62,14,6653.36,2015,6,2,1,174,23,26,0,4,3
2003,2015-04-13,383.70,966.85,17,6522.90,2015,4,2,0,103,13,16,2,5,0
2004,2015-07-07,233.09,651.73,46,10722.14,2015,7,3,1,188,7,28,12,0,3
2005,2015-01-05,129.58,284.00,3,388.74,2015,1,1,0,5,5,2,12,0,2
2006,2014-09-06,58.40,675.48,11,642.40,2014,9,3,5,249,6,36,0,1,0
2007,2015-04-10,442.49,921.93,24,10619.76,2015,4,2,4,100,10,15,12,5,1
2008,2014-12-24,45.06,468.06,32,1441.92,2014,12,4,2,358,24,52,6,1,3
2009,2014-12-11,248.14,165.61,19,4714.66,2014,12,4,3,345,11,50,8,1,3
2010,2015-06-27,418.16,260.27,5,2090.80,2015,6,2,5,178,27,26,1,5,1
2011,2015-06-22,309.38,972.49,23,7115.74,2015,6,2,0,173,22,26,11,4,1
2012,2014-07-24,49.37,308.42,38,1876.06,2014,7,3,3,205,24,30,12,4,1
2013,2014-12-19,490.40,243.92,35,17164.00,2014,12,4,4,353,19,51,8,0,2
2014,2015-05-28,390.52,505.98,38,14839.76,2015,5,2,3,148,28,22,10,5,0
2015,2014-12-23,354.81,390.21,46,16321.26,2014,12,4,1,357,23,52,4,0,2
2016,2015-05-01,178.80,535.63,9,1609.20,2015,5,2,4,121,1,18,9,3,2
2017,2015-01-18,333.06,243.30,5,1665.30,2015,1,1,6,18,18,3,10,2,3
2018,2014-09-05,381.91,50.58,14,5346.74,2014,9,3,4,248,5,36,10,1,1
2019,2014-10-12,244.16,498.00,45,10987.20,2014,10,4,6,285,12,41,6,1,3
2020,2015-09-22,466.28,692.20,3,1398.84,2015,9,3,1,265,22,39,1,5,2
2021,2015-12-13,237.55,47.64,44,10452.20,2015,12,4,6,347,13,50,2,3,0
2022,2015-04-03,316.96,624.67,4,1267.84,2015,4,2,4,93,3,14,10,3,3
2023,2015-03-06,185.28,839.21,35,6484.80,2015,3,1,4,65,6,10,12,5,3
2024,2014-12-08,112.18,7.17,3,336.54,2014,12,4,0,342,8,50,8,5,0
2025,2014-10-06,343.97,635.41,9,3095.73,2014,10,4,0,279,6,41,4,0,3
2026,2015-11-06,481.70,273.29,42,20231.40,2015,11,4,4,310,6,45,9,4,2
2027,2015-05-30,87.99,166.47,13,1143.87,2015,5,2,5,150,30,22,1,4,1
2028,2015-05-28,162.58,90.78,38,6178.04,2015,5,2,3,148,28,22,8,1,2
2029,2014-09-09,451.35,628.92,19,8575.65,2014,9,3,1,252,9,37,6,3,1
2030,2015-09-18,90.39,505.28,49,4429.11,2015,9,3,4,261,18,38,2,5,1
2031,2015-07-20,322.61,333.91,50,16130.50,2015,7,3,0,201,20,30,5,0,0
2032,2014-08-21,106.54,434.12,38,4048.52,2014,8,3,3,233,21,34,3,5,0
2033,2015-02-10,303.08,894.62,42,12729.36,2015,2,1,1,41,10,7,5,3,2
2034,2015-09-26,98.19,944.45,28,2749.32,2015,9,3,5,269,26,39,4,0,2
2035,2015-07-01,236.93,643.72,16,3790.88,2015,7,3,2,182,1,27,0,2,1
2036,2015-04-24,306.69,605.81,2,613.38,2015,4,2,4,114,24,17,3,2,0
2037,2015-11-14,13.56,620.08,48,650.88,2015,11,4,5,318,14,46,11,1,2
2038,2014-11-16,107.10,153.25,10,1071.00,2014,11,4,6,320,16,46,10,3,0
2039,2015-01-21,477.31,511.00,47,22433.57,2015,1,1,2,21,21,4,7,2,2
2040,2015-06-21,173.00,764.31,24,4152.00,2015,6,2,6,172,21,25,10,5,3
2041,2015-09-06,199.66,721.50,41,8186.06,2015,9,3,6,249,6,36,12,4,0
2042,2015-04-04,71.84,160.44,37,2658.08,2015,4,2,5,94,4,14,1,0,1
2043,2014-09-23,414.74,143.89,24,9953.76,2014,9,3,1,266,23,39,1,3,3
2044,2015-05-25,375.39,901.83,25,9384.75,2015,5,2,0,145,25,22,11,4,2
2045,2014-08-12,116.39,720.14,50,5819.50,2014,8,3,1,224,12,33,1,1,1
2046,2014-10-27,47.08,439.52,26,1224.08,2014,10,4,0,300,27,44,11,0,3
2047,2015-07-01,190.28,371.37,34,6469.52,2015,7,3,2,182,1,27,8,2,3
2048,2015-03-05,72.11,215.89,14,1009.54,2015,3,1,3,64,5,10,4,2,3
2049,2014-11-05,175.28,514.95,8,1402.24,2014,11,4,2,309,5,45,8,0,3
2050,2014-07-31,383.26,348.24,36,13797.36,2014,7,3,3,212,31,31,1,1,3
2051,2015-11-04,487.76,833.65,5,2438.80,2015,11,4,2,308,4,45,8,5,0
2052,2014-12-05,364.91,166.17,19,6933.29,2014,12,4,4,339,5,49,8,1,2
2053,2015-07-01,107.93,76.90,21,2266.53,2015,7,3,2,182,1,27,11,4,1
2054,2015-11-04,156.19,900.04,50,7809.50,2015,11,4,2,308,4,45,7,4,3
2055,2015-10-24,107.56,207.48,10,1075.60,2015,10,4,5,297,24,43,0,5,1
2056,2015-11-06,59.45,699.68,34,2021.30,2015,11,4,4,310,6,45,7,5,1
2057,2014-06-27,206.08,453.80,32,6594.56,2014,6,2,4,178,27,26,9,5,3
2058,2015-09-19,174.50,66.48,22,3839.00,2015,9,3,5,262,19,38,8,0,2
2059,2015-12-09,219.45,88.71,2,438.90,2015,12,4,2,343,9,50,7,0,0
2060,2015-11-17,61.06,213.52,33,2014.98,2015,11,4,1,321,17,47,5,1,2
2061,2015-04-06,36.80,107.58,32,1177.60,2015,4,2,0,96,6,15,7,1,1
2062,2015-11-19,465.96,208.02,23,10717.08,2015,11,4,3,323,19,47,1,1,0
2063,2014-06-30,374.94,143.10,38,14247.72,2014,6,2,0,181,30,27,12,5,1
2064,2015-06-25,414.46,640.14,22,9118.12,2015,6,2,3,176,25,26,0,5,1
2065,2014-12-01,29.27,92.08,7,204.89,2014,12,4,0,335,1,49,12,5,0
2066,2015-11-24,403.95,306.38,11,4443.45,2015,11,4,1,328,24,48,1,3,3
2067,2014-09-12,9.72,838.27,26,252.72,2014,9,3,4,255,12,37,2,3,1
2068,2014-10-25,481.99,53.21,18,8675.82,2014,10,4,5,298,25,43,5,0,0
2069,2014-09-21,258.40,60.02,14,3617.60,2014,9,3,6,264,21,38,1,0,3
2070,2015-01-08,361.80,440.17,33,11939.40,2015,1,1,3,8,8,2,10,3,1
2071,2014-10-27,193.11,884.27,6,1158.66,2014,10,4,0,300,27,44,4,0,0
2072,2014-09-18,244.38,139.36,25,6109.50,2014,9,3,3,261,18,38,12,1,3
2073,2015-05-16,126.23,882.24,10,1262.30,2015,5,2,5,136,16,20,1,0,0
2074,2015-08-07,261.40,997.59,35,9149.00,2015,8,3,4,219,7,32,7,5,0
2075,2014-12-26,300.71,179.19,36,10825.56,2014,12,4,4,360,26,52,12,3,0
2076,2015-09-25,166.88,798.03,26,4338.88,2015,9,3,4,268,25,39,7,4,2
2077,2015-05-15,486.65,164.06,30,14599.50,2015,5,2,4,135,15,20,0,5,3
2078,2014-11-19,34.72,446.64,8,277.76,2014,11,4,2,323,19,47,7,5,2
2079,2015-07-22,80.63,77.25,6,483.78,2015,7,3,2,203,22,30,2,3,3
2080,2015-01-01,366.10,661.71,40,14644.00,2015,1,1,3,1,1,1,1,5,2
2081,2015-04-01,15.76,338.63,20,315.20,2015,4,2,2,91,1,14,4,0,0
2082,2015-02-16,454.45,988.62,36,16360.20,2015,2,1,0,47,16,8,6,0,3
2083,2015-11-15,268.71,692.39,19,5105.49,2015,11,4,6,319,15,46,8,2,3
2084,2014-09-05,434.11,263.62,41,17798.51,2014,9,3,4,248,5,36,6,5,3
2085,2015-04-23,317.70,533.01,3,953.10,2015,4,2,3,113,23,17,0,4,2
2086,2014-11-17,41.99,397.35,44,1847.56,2014,11,4,0,321,17,47,7,2,2
2087,2015-12-19,465.74,983.16,48,22355.52,2015,12,4,5,353,19,51,11,2,0
2088,2015-02-23,292.57,963.89,48,14043.36,2015,2,1,0,54,23,9,11,4,1
2089,2014-07-11,7.56,945.15,15,113.40,2014,7,3,4,192,11,28,5,0,2
2090,2014-09-10,433.50,460.84,42,18207.00,2014,9,3,2,253,10,37,4,4,3
2091,2014-11-25,345.88,661.23,29,10030.52,2014,11,4,1,329,25,48,6,2,0
2092,2015-03-06,200.83,126.30,11,2209.13,2015,3,1,4,65,6,10,7,2,1
2093,2014-06-25,19.42,966.84,4,77.68,2014,6,2,2,176,25,26,4,2,1
2094,2015-11-16,227.49,156.63,21,4777.29,2015,11,4,0,320,16,47,2,0,1
2095,2015-03-24,209.61,972.80,32,6707.52,2015,3,1,1,83,24,13,11,3,2
2096,2014-11-19,94.68,45.93,46,4355.28,2014,11,4,2,323,19,47,6,4,0
2097,2015-02-05,20.96,696.89,1,20.96,2015,2,1,3,36,5,6,6,3,1
2098,2014-11-22,176.95,109.61,20,3539.00,2014,11,4,5,326,22,47,6,3,3
2099,2014-08-02,261.67,414.25,31,8111.77,2014,8,3,5,214,2,31,1,3,3
2100,2015-11-01,38.02,665.93,31,1178.62,2015,11,4,6,305,1,44,3,5,3
2101,2015-09-03,110.63,326.90,35,3872.05,2015,9,3,3,246,3,36,6,3,2
2102,2015-01-17,119.33,949.34,49,5847.17,2015,1,1,5,17,17,3,1,0,3
2103,2015-01-11,358.00,166.50,47,16826.00,2015,1,1,6,11,11,2,7,4,1
2104,2014-11-10,81.21,855.56,11,893.31,2014,11,4,0,314,10,46,2,1,2
2105,2015-11-30,115.08,96.39,7,805.56,2015,11,4,0,334,30,49,2,5,3
2106,2015-04-06,445.22,37.19,28,12466.16,2015,4,2,0,96,6,15,11,3,1
2107,2014-10-23,23.00,348.26,45,1035.00,2014,10,4,3,296,23,43,8,3,1
2108,2015-07-05,301.60,523.46,39,11762.40,2015,7,3,6,186,5,27,5,2,3
2109,2015-12-30,6.11,418.37,26,158.86,2015,12,4,2,364,30,53,9,5,3
2110,2014-11-12,179.91,980.98,28,5037.48,2014,11,4,2,316,12,46,11,2,1
2111,2014-12-14,388.72,664.41,17,6608.24,2014,12,4,6,348,14,50,10,2,2
2112,2015-12-05,215.97,342.58,7,1511.79,2015,12,4,5,339,5,49,1,5,1
2113,2015-02-26,59.58,248.09,13,774.54,2015,2,1,3,57,26,9,2,5,1
2114,2015-02-17,275.42,212.80,17,4682.14,2015,2,1,1,48,17,8,1,5,2
2115,2015-01-07,178.02,482.94,43,7654.86,2015,1,1,2,7,7,2,3,5,2
2116,2015-10-05,164.15,925.80,4,656.60,2015,10,4,0,278,5,41,12,5,1
2117,2014-10-23,381.18,257.79,42,16009.56,2014,10,4,3,296,23,43,6,1,0
2118,2016-01-01,282.91,533.17,11,3112.01,2016,1,1,4,1,1,53,4,3,3
2119,2015-10-11,129.39,998.49,11,1423.29,2015,10,4,6,284,11,41,4,5,3
2120,2014-07-15,162.86,472.45,38,6188.68,2014,7,3,1,196,15,29,10,5,3
2121,2015-05-21,258.71,953.49,39,10089.69,2015,5,2,3,141,21,21,6,1,3
2122,2014-08-07,362.45,124.30,9,3262.05,2014,8,3,3,219,7,32,11,0,3
2123,2015-05-29,118.52,529.30,1,118.52,2015,5,2,4,149,29,22,11,0,1
2124,2015-05-25,477.90,743.61,32,15292.80,2015,5,2,0,145,25,22,12,2,0
2125,2014-08-14,382.11,776.40,5,1910.55,2014,8,3,3,226,14,33,10,3,2
2126,2014-07-02,293.91,108.17,21,6172.11,2014,7,3,2,183,2,27,0,1,2
2127,2014-08-02,214.28,496.54,24,5142.72,2014,8,3,5,214,2,31,0,3,1
2128,2014-06-14,460.20,52.69,10,4602.00,2014,6,2,5,165,14,24,7,3,0
2129,2014-09-04,335.61,826.56,44,14766.84,2014,9,3,3,247,4,36,5,0,1
2130,2014-10-03,119.79,187.29,31,3713.49,2014,10,4,4,276,3,40,5,4,3
2131,2014-08-10,181.39,626.74,5,906.95,2014,8,3,6,222,10,32,7,5,3
2132,2015-06-30,203.60,103.11,20,4072.00,2015,6,2,1,181,30,27,1,0,1
2133,2015-07-13,477.61,807.98,38,18149.18,2015,7,3,0,194,13,29,10,1,2
2134,2014-06-27,245.72,208.61,24,5897.28,2014,6,2,4,178,27,26,4,5,2
2135,2015-06-01,307.18,669.32,42,12901.56,2015,6,2,0,152,1,23,11,4,3
2136,2014-06-12,303.86,17.98,17,5165.62,2014,6,2,3,163,12,24,11,0,3
2137,2015-06-28,309.86,561.63,2,619.72,2015,6,2,6,179,28,26,7,0,2
2138,2014-09-27,351.08,230.54,36,12638.88,2014,9,3,5,270,27,39,2,3,3
2139,2015-10-31,406.63,858.43,36,14638.68,2015,10,4,5,304,31,44,0,5,0
2140,2014-07-15,155.02,342.28,29,4495.58,2014,7,3,1,196,15,29,10,3,1
2141,2015-04-06,407.17,922.84,36,14658.12,2015,4,2,0,96,6,15,4,4,0
2142,2015-03-25,114.07,627.37,13,1482.91,2015,3,1,2,84,25,13,2,4,1
2143,2015-03-14,308.98,515.87,33,10196.34,2015,3,1,5,73,14,11,0,2,2
2144,2015-04-19,338.02,1.37,5,1690.10,2015,4,2,6,109,19,16,10,3,3
2145,2014-11-10,223.97,301.16,8,1791.76,2014,11,4,0,314,10,46,10,1,3
2146,2015-07-09,392.87,604.69,49,19250.63,2015,7,3,3,190,9,28,8,1,1
2147,2014-12-15,354.74,293.15,12,4256.88,2014,12,4,0,349,15,51,0,2,1
2148,2014-09-30,47.30,369.27,33,1560.90,2014,9,3,1,273,30,40,7,3,2
2149,2014-12-20,270.12,739.46,6,1620.72,2014,12,4,5,354,20,51,8,1,0
2150,2015-03-14,141.67,463.52,17,2408.39,2015,3,1,5,73,14,11,2,2,1
2151,2015-07-08,282.89,147.14,2,565.78,2015,7,3,2,189,8,28,1,1,3
2152,2015-06-19,336.84,364.44,1,336.84,2015,6,2,4,170,19,25,7,5,0
2153,2014-11-08,4.78,673.63,30,143.40,2014,11,4,5,312,8,45,1,4,1
2154,2014-10-11,75.40,752.20,24,1809.60,2014,10,4,5,284,11,41,4,4,1
2155,2014-06-14,29.89,522.80,29,866.81,2014,6,2,5,165,14,24,11,5,0
2156,2015-10-18,109.34,736.30,35,3826.90,2015,10,4,6,291,18,42,1,4,0
2157,2015-01-27,282.60,618.90,26,7347.60,2015,1,1,1,27,27,5,10,0,2
2158,2015-09-15,168.33,595.86,26,4376.58,2015,9,3,1,258,15,38,0,4,2
2159,2014-10-01,408.44,724.38,10,4084.40,2014,10,4,2,274,1,40,9,5,2
2160,2015-09-01,240.34,283.11,33,7931.22,2015,9,3,1,244,1,36,11,5,1
