Order ID,Order Date,Cost,Price,Order Qty,Sales,ChannelKey,PromotionKey,ProductKey,ProductSubCategoryKey,StateID
10455,23/3/2012,25.41414934,268,10,254.1414934,1,1,991,13,30
10457,29/9/2013,73.19812592,890,10,731.9812592,4,1,1184,7,9
10458,17/2/2013,42.73122946,79,9,384.5810651,1,2,644,10,5
10459,1/7/2012,4.293499183,28,6,25.7609951,2,3,1310,22,2
10460,20/11/2012,143.850339,188.5,13,1870.054407,1,4,995,13,20
10462,21/4/2013,57.32977039,56.9,10,573.2977039,1,1,177,21,13
10466,31/7/2012,139.288558,199,5,696.4427902,1,1,299,5,20
10467,4/9/2012,40.68570613,267,10,406.8570613,1,1,1497,8,15
10468,10/11/2012,108.2317321,229,8,865.853857,1,10,543,12,31
10469,19/11/2013,27.88358327,43.81,13,362.4865825,1,4,1336,16,13
10470,10/12/2011,77.06968546,259,6,462.4181127,2,5,312,5,19
10471,8/1/2013,127.9026262,179.99,12,1534.831515,2,8,1652,3,19
10473,24/4/2012,8.682288864,16.9,5,43.41144432,1,1,796,18,19
10474,10/5/2012,297.9138166,2295,12,3574.965799,4,7,575,12,31
10475,10/11/2012,11.64616754,50,6,69.87700522,1,4,888,18,33
10478,10/11/2014,82.55240747,299,26,2146.362594,1,4,266,15,31
10479,20/2/2012,5.415132644,269,4,21.66053058,1,2,297,5,12
10480,1/3/2012,354.065686,889,27,9559.773522,2,2,268,15,1
10481,30/12/2012,6.132384111,69,9,55.191457,1,2,472,14,17
10482,26/12/2013,993.5916475,1520,9,8942.324828,1,2,1183,7,31
10483,8/2/2014,3.087333592,33.9,9,27.78600233,3,2,762,18,14
10484,28/6/2013,15.60393191,41.99,12,187.2471829,4,1,943,18,15
10485,10/7/2013,10.62900176,13.89,20,212.5800352,2,1,1633,3,28
10490,8/10/2014,66.48765909,129,13,864.3395682,1,4,857,18,19
10495,22/3/2014,51.60683637,52.9,20,1032.136727,1,1,770,18,3
10498,10/10/2014,41.07595794,980,8,328.6076635,1,10,1179,7,35
10500,7/2/2013,236.315401,259,9,2126.838609,2,2,493,14,36
10501,8/6/2012,168.1389993,304,6,1008.833996,1,3,1086,1,29
10502,11/10/2012,275.2669114,349.95,13,3578.469848,1,4,133,9,15
10503,21/3/2012,28.30694923,196.9,10,283.0694923,1,1,1039,13,35
10504,2/6/2012,38.67506216,43.81,20,773.5012432,4,1,1336,16,25
10505,16/6/2013,1.35695058,9.99,240,325.6681391,1,3,2502,19,17
10506,16/4/2013,10.03041969,40.55,12,120.3650363,4,7,81,4,17
10508,27/11/2013,4.268514308,129,13,55.49068601,1,4,484,14,34
10509,28/11/2013,55.28690025,199.95,8,442.295202,2,10,52,11,1
10510,27/2/2012,53.18917647,279,6,319.1350588,1,8,327,5,2
10511,4/3/2012,55.32987141,326,4,221.3194856,3,2,395,6,11
10515,28/1/2014,197.9845414,383,12,2375.814497,1,8,349,6,24
10517,13/4/2012,26.8282953,35.99,10,268.282953,2,1,1367,16,13
10519,16/8/2014,1.6688022,267,10,16.688022,2,1,1477,8,31
10520,22/12/2011,28.89585319,33.99,4,115.5834128,1,2,929,18,27
10521,12/3/2012,223.7832053,269,6,1342.699232,1,8,313,5,18
10523,8/4/2013,5.622918162,42.99,10,56.22918162,2,1,1326,16,20
10524,22/11/2013,116.1151484,566,13,1509.49693,1,4,1169,7,28
10525,5/9/2013,350.3796102,632,10,3503.796102,1,1,1096,1,25
10526,20/2/2013,364.3445686,699,12,4372.134823,2,8,217,15,32
10529,6/4/2012,43.47781579,186.9,10,434.7781579,1,1,982,13,11
10530,25/4/2012,395.3779934,500,30,11861.3398,2,1,292,5,26
10531,29/9/2012,102.8240575,409,10,1028.240575,3,1,269,15,32
10533,9/10/2013,318.4390528,646,13,4139.707686,1,4,1084,1,34
10534,17/11/2012,9.078385023,11.9,6,54.47031014,1,4,772,18,26
10535,25/4/2013,555.8509419,758,30,16675.52826,3,1,400,6,18
10536,13/6/2013,1.364614752,41.73,10,13.64614752,4,1,897,18,19
10538,12/9/2014,39.42636273,129,10,394.2636273,2,1,854,18,6
10539,7/7/2012,513.0231802,1299,24,12312.55633,3,3,386,6,29
10540,11/12/2011,149.2378158,269.9,8,1193.902527,3,2,196,15,13
10544,12/2/2012,12.4401951,16.99,9,111.9617559,4,6,1362,16,33
10547,13/4/2012,162.5997758,208,10,1625.997758,1,1,1484,8,5
10549,19/11/2012,64.69929528,69,6,388.1957717,1,5,472,14,23
10551,19/9/2013,724.6282995,999,10,7246.282995,2,1,625,12,18
10552,16/12/2011,16.66938642,29.9,9,150.0244778,1,2,756,18,36
10554,9/8/2014,17.70469169,39.99,24,424.9126006,1,3,1259,22,36
10555,10/11/2014,42.84471266,116,13,556.9812646,4,5,680,10,29
10556,17/12/2012,17.41149847,21.57,9,156.7034863,1,2,4,2,8
10557,5/2/2014,12.42235373,58.99,18,223.6023671,2,6,1573,3,5
10559,13/2/2014,104.247546,456.9,12,1250.970552,1,8,356,6,31
10560,10/3/2012,114.0940823,186.9,10,1140.940823,1,1,1010,13,14
10561,16/6/2012,412.0894191,633,12,4945.07303,1,3,1146,7,23
10562,25/11/2012,1653.505277,2499,26,42991.13719,2,4,540,12,18
10563,14/3/2013,33.21266461,99,12,398.5519753,4,8,513,14,3
10564,23/4/2014,793.250082,878,10,7932.50082,1,1,1240,7,11
10566,25/1/2012,3.314461195,9.5,12,39.77353434,1,8,750,18,36
10571,11/8/2012,15.41399304,24.99,120,1849.679164,2,3,2491,19,31
10572,30/7/2013,46.59320349,129,12,559.1184419,2,3,857,18,10
10575,1/10/2014,28.34770898,115,10,283.4770898,1,1,103,4,4
10578,21/3/2013,19.46585579,41.73,10,194.6585579,1,1,898,18,30
10579,20/7/2014,1.015224605,13.9,24,24.36539051,1,3,795,18,11
10580,22/6/2014,272.465427,339,10,2724.65427,4,1,247,15,36
10581,2/1/2012,70.27137906,268,9,632.4424116,1,2,1527,8,18
10582,14/12/2012,485.3208184,799,9,4367.887366,1,2,203,15,19
10584,8/10/2012,3.013523926,13.89,8,24.1081914,2,10,1633,3,21
10585,19/10/2012,313.6932673,819,39,12234.03742,2,5,517,14,20
10586,3/4/2013,20.92842802,36.99,10,209.2842802,1,1,1260,22,35
10587,8/7/2013,213.50966,391.9,24,5124.231839,3,3,1142,1,22
10591,21/2/2013,54.93585662,56.9,9,494.4227096,1,2,190,21,27
10592,23/12/2013,14.41135799,332,13,187.3476538,4,5,1122,1,10
10593,29/4/2012,9.393847229,219,5,46.96923615,1,1,300,5,15
10594,17/5/2014,9.298490509,599,10,92.98490509,1,1,413,6,19
10595,6/5/2014,69.40541874,599,10,694.0541874,1,1,371,6,25
10596,13/9/2012,85.71989093,850,10,857.1989093,2,1,1211,7,12
10598,27/6/2013,71.47570104,338,12,857.7084125,1,3,1063,1,13
10599,10/3/2012,4.997795415,13,5,24.98897707,3,1,882,18,28
10601,9/5/2013,130.1662327,209,10,1301.662327,1,1,645,10,21
10604,13/12/2011,56.59297275,149.95,4,226.371891,1,2,47,11,25
10610,13/7/2013,102.2650801,116,24,2454.361922,1,3,709,10,30
10611,11/6/2014,1261.611952,2295,6,7569.671715,1,1,611,12,26
10612,13/12/2011,18.45043217,26.99,9,166.0538895,1,2,1320,16,24
10613,14/7/2012,13.84849213,16.99,12,166.1819055,1,3,1329,16,27
10614,15/7/2012,121.8341422,308,12,1462.009707,2,3,1450,20,1
10616,26/11/2012,68.67881708,358,13,892.8246221,1,4,1087,1,14
10617,14/3/2012,193.666599,199,5,968.3329948,1,1,315,5,11
10618,16/10/2012,377.8623821,600,13,4912.210967,1,5,1192,7,28
10620,24/3/2013,223.0886666,301,40,8923.546666,3,1,1439,20,15
10621,30/7/2013,102.1790435,165,12,1226.148522,1,3,1017,13,31
10622,20/5/2012,31.31852593,38.99,10,313.1852593,1,1,1357,16,3
10623,30/7/2012,18.22370872,198,9,164.0133784,1,9,1012,13,27
10624,30/4/2013,26.64248655,49,12,319.7098385,1,7,488,14,18
10625,14/9/2014,11.62140804,19.9,20,232.4281608,2,1,831,18,17
10627,30/12/2011,79.20301805,259,4,316.8120722,4,10,328,5,16
10630,19/9/2014,18.07373358,249.99,10,180.7373358,1,1,115,4,19
10633,10/10/2013,1.796856638,9.5,13,23.3591363,1,10,817,18,33
10634,11/12/2011,31.52780043,238,13,409.8614055,4,5,1562,8,21
10635,31/1/2014,21.30584835,75.99,18,383.5052703,3,2,905,18,10
10637,14/7/2012,131.9419558,259.99,18,2374.955204,4,9,1659,3,28
10638,26/8/2012,167.4295888,188,9,1506.866299,4,9,669,10,28
10639,19/4/2013,1.246675831,4.06,200,249.3351662,1,1,2510,19,1
10640,24/10/2014,9.457676294,13.9,26,245.8995836,1,4,841,18,1
10642,12/2/2012,80.34180534,188,12,964.1016641,4,8,976,13,26
10644,3/9/2012,42.48329795,169.99,6,254.8997877,1,3,118,9,12
10645,27/11/2012,131.2120461,763.51,13,1705.756599,1,4,165,9,9
10647,13/7/2014,1641.447383,2499,10,16414.47383,1,1,588,12,24
10648,31/7/2014,0.684621829,9.99,48,32.86184779,3,3,1594,3,5
10649,19/3/2012,1.989012347,41.73,4,7.956049388,2,6,898,18,24
10650,8/5/2014,151.298976,326,24,3631.175424,1,7,385,6,14
10651,10/8/2012,107.6474687,219,12,1291.769625,4,3,332,5,7
10652,9/5/2013,11.05024101,17.99,10,110.5024101,1,1,1632,3,1
10653,8/7/2013,31.16024517,148,12,373.922942,1,3,988,13,30
10656,6/3/2012,105.196602,180,5,525.9830101,1,1,1188,7,26
10658,12/5/2013,0.449420842,13,10,4.494208422,2,1,879,18,30
10659,29/3/2014,34.3484459,619,10,343.484459,1,1,463,14,34
10663,26/1/2012,17.35441501,281,12,208.2529801,1,8,993,13,18
10665,28/4/2012,2.852844249,31,10,28.52844249,1,1,1343,16,33
10666,5/5/2012,25.15339184,42.99,10,251.5339184,3,1,1392,16,37
10667,8/3/2013,127.6252715,432,12,1531.503258,1,8,1197,7,1
10669,23/12/2012,9.202575977,14.99,180,1656.463676,1,2,2490,19,30
10670,6/4/2012,191.7685733,629,10,1917.685733,1,1,1108,1,4
10673,23/10/2014,208.2095175,334,13,2706.723727,1,4,1118,1,12
10674,19/8/2013,203.5755258,299,10,2035.755258,1,1,594,12,5
10676,16/1/2013,16.09108737,42.99,9,144.8197863,1,2,1326,16,21
10677,18/1/2013,193.5499417,338,12,2322.599301,2,8,1059,1,21
10678,3/4/2012,48.827866,268,12,585.934392,4,8,1033,13,29
10679,10/5/2012,2.110179292,50,6,12.66107575,1,7,890,18,24
10680,15/10/2012,547.6047599,2295,13,7118.861879,1,5,599,12,22
10682,17/9/2012,156.4842709,199,5,782.4213544,1,1,288,15,34
10684,26/4/2014,55.3753744,259,10,553.753744,1,1,465,14,32
10685,15/10/2012,573.4277733,1299,13,7454.561053,1,5,368,6,12
10687,2/1/2013,6.182567914,9.99,160,989.2108663,1,10,2505,19,4
10688,7/4/2012,29.03676094,49,5,145.1838047,1,1,474,14,20
10690,20/9/2014,144.0021352,1184.97,10,1440.021352,1,1,152,9,3
10691,28/1/2013,226.8208553,402,12,2721.850264,1,8,1561,8,24
10694,18/5/2012,128.2902557,330,10,1282.902557,4,1,1524,8,21
10695,26/9/2012,253.8033465,329,10,2538.033465,1,1,254,15,16
10697,20/8/2013,300.306082,699,10,3003.06082,2,1,613,12,35
10699,17/9/2013,13.46258471,49.99,10,134.6258471,1,1,1248,22,29
10701,7/12/2012,195.1917423,368,8,1561.533939,1,10,1537,8,15
10702,12/11/2012,39.28977804,49.99,4,157.1591122,1,10,1247,22,24
10703,7/3/2013,200.5645584,338,10,2005.645584,1,1,1075,1,9
10706,6/11/2012,44.87635745,599,13,583.3926469,4,5,377,6,17
10707,2/9/2013,42.63585851,57.88,12,511.6303021,1,3,1600,3,30
10708,11/8/2013,57.73309077,91,12,692.7970893,1,3,649,10,17
10710,26/7/2012,16.89796488,42.99,24,405.5511572,1,3,1359,16,1
10711,1/10/2012,21.91348231,289,10,219.1348231,1,1,1412,20,19
10713,24/7/2013,24.59718095,699,12,295.1661714,1,3,201,15,28
10714,14/4/2013,214.6954264,299,20,4293.908529,2,1,253,15,15
10717,20/2/2014,93.75362777,109.95,9,843.7826499,1,2,16,2,17
10719,8/7/2013,549.8164789,1580,9,4948.34831,1,9,1157,7,7
10720,19/5/2014,37.46695389,143.4,20,749.3390779,1,1,126,9,21
10721,21/6/2014,262.1262022,889,12,3145.514426,4,3,268,15,21
10722,11/2/2014,3.335139913,39.9,18,60.03251844,1,2,779,18,2
10723,6/5/2012,169.9128898,436.2,12,2038.954677,1,7,1121,1,25
10724,19/4/2012,140.9846532,169,20,2819.693064,3,1,643,10,17
10726,31/7/2014,4.730911853,49.99,12,56.77094224,2,3,1361,16,36
10728,14/5/2012,146.1030602,199,5,730.5153011,1,1,299,5,15
10729,7/7/2012,0.974193819,39.9,6,5.845162911,1,3,809,18,19
10730,5/5/2012,6.75255677,35.99,10,67.5255677,1,1,1405,16,20
10731,16/8/2012,72.37772829,159.99,9,651.3995546,1,9,1656,3,13
10733,26/5/2014,117.5208552,259.99,20,2350.417103,2,1,1609,3,8
10734,1/2/2014,56.69490991,230,9,510.2541892,1,6,1444,20,29
10736,30/9/2012,68.77647676,196.9,10,687.7647676,1,1,1039,13,1
10738,23/4/2013,56.28146189,1620,12,675.3775426,1,7,1228,7,10
10739,13/7/2013,126.8656188,328,24,3044.774851,4,3,1143,1,5
10741,8/3/2014,13.74975692,17.9,18,247.4956246,1,6,768,18,19
10747,3/7/2012,74.58430871,129,5,372.9215436,1,1,1500,8,33
10749,15/9/2012,301.1982439,409,10,3011.982439,3,1,269,15,6
10750,23/11/2012,47.90589802,116,13,622.7766743,1,5,680,10,30
10751,3/8/2013,32.46772807,199.95,24,779.2254737,4,3,50,11,23
10752,19/3/2014,1.461969297,50.99,9,13.15772367,4,6,863,18,23
10755,13/4/2012,112.252143,163,10,1122.52143,1,1,695,10,35
10757,15/12/2012,183.480323,334,9,1651.322907,1,2,1118,1,13
10758,14/4/2012,100.4895904,699,10,1004.895904,1,1,601,12,3
10760,3/6/2012,118.1814266,143.4,5,590.9071329,1,1,126,9,2
10761,16/11/2012,175.762091,588,13,2284.907183,1,4,1049,1,30
10762,6/11/2012,23.22611703,699,13,301.9395214,1,5,624,12,30
10763,25/5/2014,7.037245547,22.99,12,84.44694656,1,7,1396,16,24
10764,29/6/2014,0.77741063,15.9,24,18.65785511,1,3,836,18,5
10765,20/7/2014,43.57146764,129,18,784.2864175,1,9,484,14,5
10766,31/3/2012,150.4849552,369,10,1504.849552,1,1,323,5,23
10767,25/3/2012,478.6281699,499.9,36,17230.61412,4,8,426,17,19
10768,8/7/2012,352.4397547,627,12,4229.277057,1,3,1056,1,33
10769,9/5/2012,143.7176752,199.95,10,1437.176752,1,1,49,11,1
10772,29/7/2012,9.727685996,17.99,12,116.732232,1,3,1582,3,6
10774,20/8/2012,143.7487497,429,48,6899.939986,3,3,270,15,27
10776,3/9/2013,197.6906481,229,24,4744.575554,4,3,555,12,27
10777,3/1/2013,228.0635739,568,18,4105.144331,3,2,1105,1,37
10778,31/3/2012,61.87899291,190,6,371.2739575,1,8,584,12,8
10779,29/7/2012,25.32082159,188,6,151.9249295,1,3,1243,7,20
10780,31/5/2012,35.32316838,159,20,706.4633676,1,1,671,10,36
10782,6/9/2012,9.705145495,19.95,10,97.05145495,3,1,780,18,2
10786,23/10/2014,171.3398004,199.95,13,2227.417405,1,5,49,11,37
10787,4/1/2012,176.0136452,657,8,1408.109162,1,10,1120,1,8
10788,9/12/2011,317.5193173,319,9,2857.673856,1,2,301,5,13
10790,13/2/2014,251.693534,319,24,6040.644817,4,8,1130,1,34
10791,30/12/2013,16.33177156,198,9,146.9859441,1,2,1040,13,20
10794,19/1/2013,74.26615793,259,9,668.3954214,2,2,532,14,24
10795,28/2/2014,4.48252809,9.5,12,53.79033708,2,8,750,18,9
10797,12/4/2014,112.9951086,248,6,677.9706519,1,7,721,10,20
10799,6/8/2012,22.70487155,33.99,5,113.5243578,1,1,927,18,14
10800,11/11/2012,6.120227598,290,13,79.56295877,1,4,978,13,34
10804,23/11/2013,384.2760622,856,13,4995.588809,1,4,1234,7,27
10806,5/7/2014,583.8243961,1299,6,3502.946377,1,3,390,6,35
10810,22/9/2013,76.299721,231,10,762.99721,1,1,971,13,18
10811,18/12/2011,7.958954021,9.5,9,71.63058619,2,2,815,18,18
10812,15/12/2012,15.09630631,15.6,9,135.8667568,4,2,849,18,18
10813,3/11/2012,66.06000034,329,26,1717.560009,4,5,305,5,28
10817,11/11/2013,135.4300576,251,13,1760.590749,1,4,559,12,13
10818,12/10/2014,464.6659155,566,13,6040.656902,3,4,1193,7,7
10819,30/11/2013,0.978155092,1.99,8,7.825240733,1,10,925,18,37
10820,8/2/2012,4.617537271,302,9,41.55783544,2,2,1528,8,23
10821,31/12/2012,0.564048304,22.99,13,7.332627952,1,5,1396,16,23
10824,18/10/2013,72.47390893,184.5,13,942.1608161,1,4,980,13,11
10825,16/11/2013,156.0349112,199,13,2028.453845,2,5,331,5,19
10826,25/2/2014,442.115032,480,9,3979.035288,1,6,277,15,15
10827,2/9/2012,89.92917886,410,9,809.3626097,2,9,1151,7,14
10829,27/3/2013,145.8477503,186.9,9,1312.629753,1,6,1038,13,17
10830,9/10/2014,519.8162478,869,6,3118.897487,4,4,476,14,26
10831,23/9/2012,58.2147543,78,5,291.0737715,1,1,708,10,13
10832,10/3/2014,638.0138422,999,9,5742.12458,2,6,625,12,16
10833,10/11/2014,0.031457,4.06,520,16.35764017,1,4,2509,19,7
10835,30/12/2011,113.7974399,229.9,12,1365.569278,4,2,458,17,25
10836,21/3/2013,46.23867738,699,10,462.3867738,2,1,397,6,35
10837,6/7/2014,20.27505547,50.99,12,243.3006656,1,3,864,18,19
10838,24/9/2013,80.41593903,129,10,804.1593903,1,1,168,21,28
10840,7/2/2012,8.339744005,11.9,6,50.03846403,1,8,772,18,22
10841,19/3/2012,137.4610441,229,10,1374.610441,1,1,722,10,8
10842,7/7/2012,16.53121088,49.99,10,165.3121088,1,1,1361,16,34
10843,19/8/2012,14.31901882,67.4,5,71.59509408,1,1,96,4,37
10847,22/1/2014,112.1699525,200,9,1009.529573,1,2,945,13,19
10850,8/9/2013,158.595216,339,16,2537.523456,4,10,286,15,10
10853,1/9/2012,9.022682708,49.99,12,108.2721925,1,3,1328,16,15
10855,30/11/2014,525.2722901,699,13,6828.539772,1,4,369,6,27
10856,27/10/2012,326.2537098,632,26,8482.596455,4,5,1100,1,4
10857,25/10/2014,199.2203288,599,13,2589.864274,2,4,389,6,33
10859,30/11/2012,1.97608876,17.99,8,15.80871008,1,10,1627,3,18
10860,13/7/2013,25.65760803,231,12,307.8912963,3,3,1013,13,35
10864,2/11/2014,311.9678492,329,13,4055.582039,2,5,272,15,5
10865,22/1/2013,114.6078949,159,18,2062.942109,4,2,737,10,1
10866,6/4/2012,231.1693608,293,10,2311.693608,1,1,1463,20,16
10867,3/7/2012,12.1033447,148,6,72.62006821,1,1,946,13,34
10868,16/8/2012,19.43333301,44,6,116.5999981,1,3,900,18,1
10869,10/9/2012,5.324450759,236,10,53.24450759,2,1,662,10,25
10870,21/3/2013,308.3459871,409,10,3083.459871,1,1,269,15,9
10872,2/4/2014,210.011554,588,10,2100.11554,1,1,1065,1,4
10873,29/5/2014,710.3945776,1109,10,7103.945776,1,1,220,15,28
10875,12/11/2013,10.32948474,11.9,8,82.63587794,1,10,837,18,30
10876,29/2/2012,29.56322275,170,4,118.252891,1,2,1165,7,20
10880,5/6/2012,15.43168386,889,12,185.1802064,1,3,281,15,7
10881,31/7/2012,21.83104266,79,9,196.479384,1,9,935,18,3
10882,8/6/2013,12.89294622,41.73,12,154.7153546,1,3,896,18,35
10883,23/4/2012,321.7670898,389,12,3861.205078,1,7,361,6,21
10884,8/8/2014,39.25038642,60.99,10,392.5038642,2,1,1620,3,34
10885,6/10/2013,70.51605484,148,8,564.1284388,1,10,946,13,12
10887,5/5/2012,321.6420358,869,10,3216.420358,1,1,504,14,19
10888,30/7/2013,136.4465044,330,10,1364.465044,1,1,1524,8,27
10889,18/5/2014,136.3281409,259.99,10,1363.281409,3,1,1654,3,1
10891,1/10/2012,6.430963646,9.5,10,64.30963646,1,1,750,18,36
10892,20/10/2012,156.4557616,299,24,3754.93828,2,4,279,15,32
10894,18/10/2014,148.8414901,310,12,1786.097881,4,4,1509,8,14
10895,21/4/2012,42.8465909,179.99,10,428.465909,1,1,1647,3,20
10896,20/5/2012,83.03380205,436.2,10,830.3380205,1,1,1109,1,17
10898,29/11/2014,84.45972667,99,26,2195.952893,1,4,938,18,4
10901,7/5/2012,208.0129871,309,20,4160.259741,4,1,314,5,19
10902,30/4/2012,15.96113708,16.99,12,191.5336449,1,7,1318,16,20
10904,10/5/2014,264.9034153,1299,10,2649.034153,1,1,402,6,3
10905,13/6/2014,191.4345551,380,12,2297.214662,4,3,360,6,2
10907,27/12/2012,264.2333394,290,8,2113.866715,1,10,1421,20,16
10908,27/1/2013,8.212143717,13.89,9,73.90929345,1,2,1628,3,26
10910,18/7/2012,163.5939891,188,9,1472.345902,1,9,727,10,8
10911,24/9/2012,122.5526037,329,8,980.4208293,1,10,305,5,17
10912,1/10/2012,115.5836943,310,10,1155.836943,1,1,1499,8,15
10915,28/1/2014,186.1241764,255,9,1675.117588,2,2,1529,8,6
10916,13/4/2012,19.01610364,188,10,190.1610364,1,1,962,13,24
10917,24/6/2012,37.74717654,229.9,18,679.4491777,1,3,453,17,2
10918,7/9/2012,27.19501718,699,10,271.9501718,1,1,601,12,23
10921,24/5/2014,167.6950953,169.99,20,3353.901907,3,1,118,9,24
10922,30/12/2012,153.2621787,588,13,1992.408323,1,5,1053,1,9
10923,10/9/2012,22.32774953,26.9,5,111.6387476,1,1,844,18,31
10925,10/4/2013,7.046440399,12.99,10,70.46440399,2,1,1383,16,31
10926,6/5/2013,80.99017728,129.9,10,809.9017728,3,1,174,21,11
10928,1/12/2014,126.9091239,179,8,1015.272991,1,10,496,14,8
10929,13/2/2012,376.5725789,469.97,12,4518.870947,1,8,154,9,30
10931,2/4/2012,12.62204827,19.9,6,75.73228961,4,8,801,18,7
10933,13/5/2012,5.055387069,436.2,10,50.55387069,1,1,1129,1,4
10935,14/8/2012,10.89330364,44,6,65.35982181,1,3,901,18,32
10937,5/8/2013,205.0835911,280,12,2461.003094,4,3,1568,8,16
10938,14/5/2014,117.3469618,134,10,1173.469618,4,1,23,2,1
10939,28/9/2014,0.729313208,0.95,20,14.58626416,1,1,920,18,34
10942,24/2/2012,48.24486981,102,4,192.9794793,1,2,908,18,22
10943,30/10/2012,35.19408123,136,13,457.523056,1,4,711,10,33
10944,29/3/2013,1.071870299,4.74,200,214.3740598,1,1,2507,19,33
10945,4/5/2013,3.239290496,11.9,12,38.87148595,1,7,759,18,12
10946,4/5/2014,37.5051609,147,10,375.051609,1,1,697,10,3
10948,21/12/2011,106.0316264,186.9,9,954.2846376,1,2,1038,13,8
10949,20/4/2012,343.8637348,588,10,3438.637348,1,1,1061,1,21
10950,15/11/2012,115.7723694,208,13,1505.040802,1,4,1514,8,25
10951,1/12/2012,52.53689378,310,8,420.2951503,1,10,1509,8,28
10952,6/5/2012,373.9618821,758,20,7479.237641,4,1,348,6,18
10953,28/9/2013,114.3353659,889,10,1143.353659,3,1,268,15,37
10956,23/8/2012,31.66698641,302,12,380.0038369,1,3,1546,8,30
10957,20/5/2013,23.89496794,26.99,10,238.9496794,1,1,1364,16,34
10958,5/4/2013,297.4213953,328,10,2974.213953,1,1,1135,1,29
10959,27/8/2013,36.07706151,188.5,10,360.7706151,4,1,1023,13,36
10960,7/12/2011,105.669539,198,9,951.0258508,1,2,1042,13,20
10963,25/3/2012,161.413839,169.99,12,1936.966068,1,8,118,9,13
10964,18/8/2012,129.6550941,200,6,777.9305649,1,3,1469,20,11
10966,11/11/2012,0.338746391,236,8,2.709971125,1,10,691,10,37
10969,24/12/2013,561.7365307,699,9,5055.628777,2,2,387,6,31
10972,15/3/2012,7.102139419,15.9,5,35.51069709,1,1,806,18,35
10973,11/11/2012,40.97750121,159.99,13,532.7075157,1,4,1601,3,11
10974,22/1/2012,179.2388572,229.9,18,3226.299429,1,8,441,17,10
10976,26/6/2012,258.3389523,301,12,3100.067428,1,3,1456,20,30
10977,13/5/2012,244.6485165,349.95,10,2446.485165,2,1,135,9,8
10981,4/5/2013,3.369272788,9.99,200,673.8545575,1,1,2495,19,34
10983,1/3/2014,63.69076265,326,18,1146.433728,1,6,367,6,17
10984,2/8/2012,71.67911311,228,12,860.1493573,1,3,690,10,16
10987,8/10/2012,36.83709337,349.95,13,478.8822138,1,5,133,9,9
10988,25/4/2013,21.954571,21.57,10,219.54571,4,1,7,2,7
10990,10/9/2014,771.0015488,880,10,7710.015488,2,1,1209,7,30
10991,23/1/2012,90.11540573,228,9,811.0386515,1,2,719,10,14
10995,8/1/2014,73.02520911,179,9,657.226882,1,2,496,14,5
10996,4/10/2012,12.58843187,19.95,10,125.8843187,1,1,810,18,31
10997,18/10/2012,19.31492059,42.99,8,154.5193647,1,10,1392,16,26
11000,11/2/2013,1.800038675,102,9,16.20034808,2,2,910,18,30
11001,7/8/2012,8.117109855,26.9,6,48.70265913,1,3,845,18,34
11002,11/11/2012,191.9636414,499.9,39,7486.582016,1,4,437,17,8
11005,26/4/2012,88.49459809,158,10,884.9459809,1,1,733,10,3
11007,28/9/2012,67.98583623,67.4,5,339.9291812,1,1,94,4,8
11009,31/10/2012,56.14909634,189,4,224.5963854,1,10,1423,20,29
11010,3/11/2012,2.912703021,16.5,26,75.73027856,3,4,811,18,8
11011,3/7/2014,111.4427752,159.99,12,1337.313303,1,3,1656,3,30
11012,27/6/2014,53.07432484,77.99,24,1273.783796,1,3,1289,22,7
11018,24/5/2012,3.018384852,37.95,5,15.09192426,1,1,75,4,19
11019,18/8/2012,45.32032112,229.9,18,815.7657801,1,3,447,17,9
11020,21/8/2012,12.79611152,16.99,9,115.1650036,1,9,1362,16,6
11021,28/8/2012,3.053533387,13.89,12,36.64240065,1,3,1628,3,15
11022,3/6/2013,16.29020298,199,10,162.9020298,2,1,1437,20,33
11023,16/11/2013,19.78164096,568,13,257.1613325,1,4,1081,1,10
11024,9/12/2012,39.42931625,469,18,709.7276925,1,2,421,17,26
11025,29/10/2012,3.743837173,19.95,26,97.3397665,2,5,745,18,23
11029,14/12/2011,101.2787947,159,9,911.509152,1,2,737,10,21
11030,14/12/2013,675.8839331,1299,8,5407.071465,4,10,380,6,28
11032,30/6/2014,89.00381911,99,24,2136.091659,1,3,497,14,33
11033,14/7/2014,440.6836039,1560,9,3966.152435,1,9,1229,7,29
11034,26/10/2014,4.359452754,9.5,13,56.6728858,1,4,815,18,6
11035,25/10/2013,101.4246741,229,13,1318.520763,1,4,693,10,16
11036,26/11/2013,971.6312887,2295,13,12631.20675,3,4,611,12,15
11037,11/1/2013,18.45730012,338,9,166.115701,1,2,1051,1,3
11039,24/9/2012,5.361467237,75.99,4,21.44586895,1,10,903,18,6
11040,24/3/2014,33.83057975,312,20,676.611595,1,1,1054,1,25
11041,15/6/2014,21.24791998,23.9,12,254.9750398,2,3,763,18,37
11042,18/11/2014,202.1953619,329,8,1617.562895,1,10,241,15,13
11044,28/12/2012,252.6241477,559,18,4547.234658,4,2,445,17,32
11045,9/4/2012,13.49854132,14.99,100,1349.854132,1,1,2490,19,35
11047,11/9/2012,28.34094695,89.9,5,141.7047347,1,1,186,21,3
11048,26/7/2013,124.7454453,600,12,1496.945344,1,3,1144,7,19
11050,16/11/2014,94.27307174,229,6,565.6384304,1,4,722,10,23
